gen	avg	std	min	max	fitness_test
0	0.4982125603864735	0.08251302480533934	0.26570048309178745	0.7536231884057971	
1	0.4516602458264538	0.1337433738750992	0.26570048309178745	0.7681159420289855	0.23333333333333334
2	0.3742863416776459	0.13814071128585734	0.26570048309178745	0.7681159420289855	0.23333333333333334
3	0.3218390804597701	0.11598653841295996	0.2463768115942029	0.7536231884057971	0.2111111111111111
4	0.34798534798534797	0.15954081703734185	0.2463768115942029	0.7681159420289855	0.2111111111111111
5	0.3746249682176454	0.16553360143663837	0.2463768115942029	0.7536231884057971	0.2111111111111111
6	0.3814759287023154	0.17032132504260197	0.2318840579710145	0.7536231884057971	0.3111111111111111
7	0.39629279563117004	0.18702667260845554	0.2318840579710145	0.7342995169082126	0.3111111111111111
8	0.39059870813656844	0.16776192363690604	0.2318840579710145	0.7536231884057971	0.3111111111111111
9	0.36854665036959444	0.1752378421222332	0.2318840579710145	0.7729468599033816	0.3111111111111111
10	0.35466536394723996	0.18356317864642732	0.2318840579710145	0.7681159420289855	0.3111111111111111
11	0.34077040427154853	0.17512264180854614	0.2318840579710145	0.7729468599033816	0.3111111111111111
12	0.3482103645147124	0.18283404241741044	0.2318840579710145	0.7681159420289855	0.3111111111111111
13	0.3410059676044331	0.16177240279448657	0.2318840579710145	0.7681159420289855	0.3111111111111111
14	0.35613975957757565	0.19078698169077968	0.2318840579710145	0.7729468599033816	0.3111111111111111
15	0.360408942815414	0.1926421578289768	0.2318840579710145	0.7729468599033816	0.3111111111111111
16	0.34938086512299416	0.18085208239179973	0.2318840579710145	0.7681159420289855	0.3111111111111111
17	0.400410905658282	0.20950897020926484	0.2318840579710145	0.7729468599033816	0.3111111111111111
18	0.3500026543504805	0.18719693052108197	0.2318840579710145	0.7681159420289855	0.3111111111111111
19	0.35117056856187295	0.1714098074678596	0.2318840579710145	0.7681159420289855	0.3111111111111111
20	0.358549662897489	0.1801535340714013	0.2318840579710145	0.7681159420289855	0.3111111111111111
21	0.3553743961352657	0.18810854955485168	0.2318840579710145	0.7681159420289855	0.3111111111111111
22	0.3630816170861938	0.19357625367865164	0.2318840579710145	0.7681159420289855	0.3111111111111111
23	0.3694528704639929	0.19078993390949825	0.2318840579710145	0.7681159420289855	0.3111111111111111
24	0.35770027074374905	0.18669435570940365	0.22705314009661837	0.7681159420289855	0.26666666666666666
25	0.4113399440630562	0.20112548256889073	0.22705314009661837	0.7681159420289855	0.26666666666666666
26	0.3941727053140096	0.18794016603168287	0.22705314009661837	0.7681159420289855	0.26666666666666666
27	0.39712116730750274	0.18361503629399303	0.22705314009661837	0.7681159420289855	0.26666666666666666
28	0.39512077294685993	0.19105323757491008	0.22705314009661837	0.7681159420289855	0.26666666666666666
29	0.39589371980676336	0.1711077763541091	0.22705314009661837	0.7681159420289855	0.26666666666666666
30	0.41874396135265707	0.18061028527636896	0.21739130434782608	0.7681159420289855	0.24444444444444444
31	0.41719806763285033	0.17945090646921105	0.21739130434782608	0.7729468599033816	0.24444444444444444
32	0.387584541062802	0.17526428236061362	0.21739130434782608	0.7681159420289855	0.24444444444444444
33	0.3959903381642513	0.18875287614541958	0.21739130434782608	0.7729468599033816	0.24444444444444444
34	0.4121256038647344	0.1938513112745636	0.21739130434782608	0.7681159420289855	0.24444444444444444
35	0.4402898550724638	0.18441964288425505	0.21256038647342995	0.782608695652174	0.2777777777777778
36	0.44299516908212566	0.18781587316417206	0.21256038647342995	0.7681159420289855	0.2777777777777778
37	0.4268115942028985	0.17987418491060767	0.21256038647342995	0.782608695652174	0.2777777777777778
38	0.40584541062801927	0.182060233786673	0.21256038647342995	0.7874396135265701	0.2777777777777778
39	0.42661835748792265	0.19844278716855576	0.21256038647342995	0.7681159420289855	0.2777777777777778
40	0.4085024154589372	0.1879336583870083	0.21256038647342995	0.7681159420289855	0.2777777777777778
41	0.39367149758454106	0.17473837309384177	0.1932367149758454	0.7729468599033816	0.2111111111111111
42	0.4266183574879227	0.17505355364915023	0.1932367149758454	0.7874396135265701	0.2111111111111111
43	0.3914492753623189	0.16246320788364366	0.1932367149758454	0.7681159420289855	0.2111111111111111
44	0.41864734299516904	0.19322611082015162	0.1932367149758454	0.782608695652174	0.2111111111111111
45	0.4160386473429952	0.17517427801647212	0.1932367149758454	0.7681159420289855	0.2111111111111111
46	0.3783091787439614	0.16958750558887445	0.1932367149758454	0.7681159420289855	0.2111111111111111
47	0.3661835748792271	0.16889983271897258	0.1932367149758454	0.7681159420289855	0.2111111111111111
48	0.38574879227053144	0.1743397542916877	0.1932367149758454	0.7681159420289855	0.2111111111111111
49	0.4255555555555555	0.19734414228700595	0.1932367149758454	0.782608695652174	0.2111111111111111
50	0.37579710144927536	0.17731810847138293	0.1932367149758454	0.7681159420289855	0.2111111111111111
51	0.3677294685990338	0.16781065067137713	0.1932367149758454	0.7681159420289855	0.2111111111111111
52	0.42647342995169085	0.18153722922712887	0.1932367149758454	0.8067632850241546	0.2111111111111111
53	0.41772946859903387	0.1882985635623673	0.1932367149758454	0.7681159420289855	0.2111111111111111
54	0.39637681159420296	0.16172882039643574	0.1932367149758454	0.782608695652174	0.2111111111111111
55	0.3853140096618358	0.1654208426120554	0.1932367149758454	0.7681159420289855	0.2111111111111111
56	0.4029951690821256	0.18045942701406595	0.1932367149758454	0.7681159420289855	0.2111111111111111
57	0.40671497584541066	0.2044085689919041	0.1932367149758454	0.7874396135265701	0.2111111111111111
58	0.3871497584541064	0.16347360690489468	0.1932367149758454	0.7681159420289855	0.2111111111111111
59	0.4202898550724638	0.1803324118342679	0.1932367149758454	0.782608695652174	0.2111111111111111
60	0.40676328502415465	0.17309927702047348	0.1932367149758454	0.8067632850241546	0.2111111111111111
61	0.38888888888888895	0.17737233224512053	0.1932367149758454	0.782608695652174	0.2111111111111111
62	0.4090821256038648	0.1688775574084726	0.1932367149758454	0.8067632850241546	0.2111111111111111
63	0.41449275362318844	0.18064015758216007	0.1932367149758454	0.7729468599033816	0.2111111111111111
64	0.40154589371980687	0.17165914686935196	0.1932367149758454	0.7681159420289855	0.2111111111111111
65	0.38173913043478275	0.1774492606323062	0.1932367149758454	0.7681159420289855	0.2111111111111111
66	0.4320289855072465	0.1861104512084405	0.1932367149758454	0.7681159420289855	0.2111111111111111
67	0.378695652173913	0.17451839759991636	0.1932367149758454	0.7681159420289855	0.2111111111111111
68	0.38217391304347825	0.1772649279347771	0.1932367149758454	0.7681159420289855	0.2111111111111111
69	0.37164251207729476	0.1670816858956163	0.1932367149758454	0.7681159420289855	0.2111111111111111
70	0.4131400966183575	0.18760573344952014	0.1932367149758454	0.7681159420289855	0.2111111111111111
71	0.41763285024154584	0.18965813807947854	0.1932367149758454	0.7681159420289855	0.2111111111111111
72	0.43038647342995184	0.1816040855129722	0.1932367149758454	0.7681159420289855	0.2111111111111111
73	0.40072463768115946	0.1876740092769393	0.1932367149758454	0.7681159420289855	0.2111111111111111
74	0.40589371980676325	0.1899613474970803	0.1932367149758454	0.8067632850241546	0.2111111111111111
75	0.3675845410628019	0.17960504822601592	0.1932367149758454	0.7729468599033816	0.2111111111111111
76	0.3839613526570048	0.1808680168396501	0.1932367149758454	0.7681159420289855	0.2111111111111111
77	0.38231884057971016	0.18034149655728793	0.1932367149758454	0.7681159420289855	0.2111111111111111
78	0.3856521739130435	0.16329510731237598	0.1932367149758454	0.7729468599033816	0.2111111111111111
79	0.4131884057971014	0.18210504247137263	0.1932367149758454	0.7681159420289855	0.2111111111111111
80	0.3901449275362319	0.1754456357085397	0.1932367149758454	0.7681159420289855	0.2111111111111111
81	0.3695652173913044	0.16423060399332212	0.1932367149758454	0.7681159420289855	0.2111111111111111
82	0.3892270531400966	0.18687131214266328	0.1932367149758454	0.7681159420289855	0.2111111111111111
83	0.4167632850241546	0.17129109839200768	0.1932367149758454	0.7536231884057971	0.2111111111111111
84	0.3914492753623189	0.16507813296566623	0.1932367149758454	0.7681159420289855	0.2111111111111111
85	0.4035265700483092	0.1769982054220625	0.1932367149758454	0.7681159420289855	0.2111111111111111
86	0.37739130434782603	0.16246870238620875	0.1932367149758454	0.782608695652174	0.2111111111111111
87	0.3932367149758454	0.18092545278013844	0.1932367149758454	0.7681159420289855	0.2111111111111111
88	0.3728985507246377	0.17945763648159063	0.1932367149758454	0.782608695652174	0.2111111111111111
89	0.4029951690821257	0.18381014672474985	0.1932367149758454	0.7681159420289855	0.2111111111111111
90	0.39714975845410627	0.17769938278852365	0.1932367149758454	0.7874396135265701	0.2111111111111111
91	0.3889371980676329	0.1686502351555197	0.1932367149758454	0.7681159420289855	0.2111111111111111
92	0.4008695652173913	0.18444743052980214	0.1932367149758454	0.7729468599033816	0.2111111111111111
93	0.40062801932367154	0.1815361686339646	0.1932367149758454	0.7681159420289855	0.2111111111111111
94	0.38990338164251215	0.18396132094141732	0.1932367149758454	0.7681159420289855	0.2111111111111111
95	0.38101449275362337	0.17852533306498475	0.178743961352657	0.7681159420289855	0.17777777777777778
96	0.43516908212560396	0.16141582263277232	0.178743961352657	0.7681159420289855	0.17777777777777778
97	0.37657004830917884	0.17275834461660772	0.178743961352657	0.7681159420289855	0.17777777777777778
98	0.41444444444444434	0.17726808762031074	0.178743961352657	0.7681159420289855	0.17777777777777778
99	0.38724637681159424	0.16134791280016614	0.178743961352657	0.7681159420289855	0.17777777777777778
100	0.38869565217391305	0.17966912939043617	0.178743961352657	0.7681159420289855	0.17777777777777778
101	0.41555555555555557	0.1720823940633261	0.178743961352657	0.7632850241545893	0.17777777777777778
102	0.3671980676328503	0.18504306735997386	0.178743961352657	0.782608695652174	0.17777777777777778
103	0.35734299516908213	0.17153698261478056	0.178743961352657	0.782608695652174	0.17777777777777778
104	0.43724637681159423	0.1905764895057982	0.178743961352657	0.782608695652174	0.17777777777777778
105	0.37362318840579717	0.1727662403934646	0.178743961352657	0.7681159420289855	0.17777777777777778
106	0.37178743961352667	0.17953983930753104	0.178743961352657	0.7681159420289855	0.17777777777777778
107	0.38057971014492764	0.16168293311436271	0.178743961352657	0.7681159420289855	0.17777777777777778
108	0.3771497584541064	0.15886927905803797	0.178743961352657	0.7342995169082126	0.17777777777777778
109	0.41429951690821265	0.17501545392068793	0.178743961352657	0.7632850241545893	0.17777777777777778
110	0.4071014492753624	0.18813414703401554	0.178743961352657	0.7681159420289855	0.17777777777777778
111	0.40478260869565225	0.18775223568499586	0.178743961352657	0.7681159420289855	0.17777777777777778
112	0.3907246376811595	0.18483584216314078	0.178743961352657	0.8067632850241546	0.17777777777777778
113	0.3968115942028985	0.18435509257597638	0.178743961352657	0.7681159420289855	0.17777777777777778
114	0.4028019323671498	0.17114242328691978	0.178743961352657	0.782608695652174	0.17777777777777778
115	0.4260869565217392	0.17772657317617924	0.178743961352657	0.8067632850241546	0.17777777777777778
116	0.3948309178743961	0.17619789352475154	0.178743961352657	0.7681159420289855	0.17777777777777778
117	0.41782608695652185	0.18821803476846466	0.178743961352657	0.7681159420289855	0.17777777777777778
118	0.35859903381642516	0.17366844715898264	0.178743961352657	0.7729468599033816	0.17777777777777778
119	0.38473429951690824	0.16363841357530384	0.178743961352657	0.7681159420289855	0.17777777777777778
120	0.3504347826086957	0.15284556934784368	0.178743961352657	0.7681159420289855	0.17777777777777778
121	0.4019806763285024	0.16809830408891438	0.178743961352657	0.7681159420289855	0.17777777777777778
122	0.3959420289855073	0.177826237881629	0.178743961352657	0.7681159420289855	0.17777777777777778
123	0.40318840579710147	0.17505985280533495	0.178743961352657	0.7681159420289855	0.17777777777777778
124	0.4342512077294686	0.18898819312871637	0.178743961352657	0.7922705314009661	0.17777777777777778
125	0.45207729468599034	0.18252327833810417	0.178743961352657	0.782608695652174	0.17777777777777778
126	0.42690821256038647	0.1627218584884865	0.178743961352657	0.7681159420289855	0.17777777777777778
127	0.3804347826086957	0.1514573652001115	0.178743961352657	0.7681159420289855	0.17777777777777778
128	0.3706763285024155	0.17914155414732852	0.178743961352657	0.7681159420289855	0.17777777777777778
129	0.37797101449275367	0.17486871081627006	0.178743961352657	0.782608695652174	0.17777777777777778
130	0.3728502415458938	0.17628598521218475	0.178743961352657	0.7681159420289855	0.17777777777777778
131	0.3544444444444445	0.1570466759547452	0.178743961352657	0.7681159420289855	0.17777777777777778
132	0.4008212560386474	0.18475144822675002	0.178743961352657	0.7681159420289855	0.17777777777777778
133	0.3957971014492754	0.16362947831968813	0.178743961352657	0.782608695652174	0.17777777777777778
134	0.41570048309178753	0.17159672578334234	0.178743961352657	0.7681159420289855	0.17777777777777778
135	0.37903381642512085	0.18306236618800273	0.178743961352657	0.7681159420289855	0.17777777777777778
136	0.3831884057971015	0.17200086729438266	0.178743961352657	0.7681159420289855	0.17777777777777778
137	0.38850241545893716	0.17256209054019	0.178743961352657	0.7342995169082126	0.17777777777777778
138	0.41347826086956524	0.15880880384351237	0.178743961352657	0.7681159420289855	0.17777777777777778
139	0.37405797101449273	0.14551451983797092	0.178743961352657	0.7681159420289855	0.17777777777777778
140	0.42512077294685996	0.19208716039166243	0.178743961352657	0.782608695652174	0.17777777777777778
141	0.40840579710144936	0.18662783024851293	0.178743961352657	0.7681159420289855	0.17777777777777778
142	0.41647342995169084	0.17774009131109933	0.178743961352657	0.7681159420289855	0.17777777777777778
143	0.3885507246376811	0.16371645687448305	0.178743961352657	0.7681159420289855	0.17777777777777778
144	0.41231884057971013	0.1771918181482417	0.178743961352657	0.7681159420289855	0.17777777777777778
145	0.38502415458937195	0.1905360799417641	0.178743961352657	0.7729468599033816	0.17777777777777778
146	0.34594202898550724	0.15742996325371494	0.178743961352657	0.7681159420289855	0.17777777777777778
147	0.40309178743961355	0.18892078755081654	0.178743961352657	0.7681159420289855	0.17777777777777778
148	0.3824154589371982	0.17291139355125534	0.178743961352657	0.782608695652174	0.17777777777777778
149	0.40236714975845417	0.17619450272032672	0.178743961352657	0.8067632850241546	0.17777777777777778
150	0.42236714975845424	0.1699690403186809	0.178743961352657	0.7681159420289855	0.17777777777777778
151	0.4104830917874397	0.1815904116358487	0.178743961352657	0.7681159420289855	0.17777777777777778
152	0.43072463768115943	0.1774699603543203	0.178743961352657	0.8019323671497585	0.17777777777777778
153	0.40792270531400976	0.1699636372420595	0.178743961352657	0.7681159420289855	0.17777777777777778
154	0.38579710144927537	0.16741625177460542	0.178743961352657	0.7681159420289855	0.17777777777777778
155	0.37299516908212565	0.16119969462820796	0.178743961352657	0.7681159420289855	0.17777777777777778
156	0.4154589371980677	0.19183063313361506	0.178743961352657	0.7681159420289855	0.17777777777777778
157	0.4017391304347826	0.16845393310409784	0.178743961352657	0.7681159420289855	0.17777777777777778
158	0.39792270531400964	0.15663003201935266	0.178743961352657	0.7681159420289855	0.17777777777777778
159	0.4332850241545894	0.1743441985104427	0.178743961352657	0.7681159420289855	0.17777777777777778
160	0.3891084760649979	0.1673172951389605	0.178743961352657	0.7681159420289855	0.17777777777777778
161	0.4001932367149758	0.16104242790668974	0.178743961352657	0.7681159420289855	0.17777777777777778
162	0.42458937198067637	0.17667809299652915	0.178743961352657	0.7681159420289855	0.17777777777777778
163	0.3977777777777778	0.17187102295972206	0.178743961352657	0.7681159420289855	0.17777777777777778
164	0.4304347826086956	0.18656664587095087	0.178743961352657	0.782608695652174	0.17777777777777778
165	0.42231884057971025	0.17598229529122703	0.178743961352657	0.7681159420289855	0.17777777777777778
166	0.3565700483091788	0.16773472102686796	0.178743961352657	0.7681159420289855	0.17777777777777778
167	0.372463768115942	0.17960427508507737	0.178743961352657	0.7681159420289855	0.17777777777777778
168	0.3964251207729469	0.18782869623045959	0.178743961352657	0.7681159420289855	0.17777777777777778
169	0.3922222222222223	0.16180141679244897	0.178743961352657	0.7681159420289855	0.17777777777777778
170	0.39198067632850253	0.1735624754391935	0.178743961352657	0.8067632850241546	0.17777777777777778
171	0.40115942028985513	0.18484801343193616	0.178743961352657	0.7777777777777778	0.17777777777777778
172	0.3806280193236716	0.19301713974088178	0.178743961352657	0.782608695652174	0.17777777777777778
173	0.41140096618357497	0.19663523530214058	0.178743961352657	0.782608695652174	0.17777777777777778
174	0.35521739130434793	0.17017652034226424	0.178743961352657	0.782608695652174	0.17777777777777778
175	0.431304347826087	0.1922099290310695	0.178743961352657	0.782608695652174	0.17777777777777778
176	0.40734299516908223	0.1794292646799693	0.178743961352657	0.7681159420289855	0.17777777777777778
177	0.41555555555555557	0.19119693954465206	0.178743961352657	0.7681159420289855	0.17777777777777778
178	0.400048309178744	0.17669103754101959	0.178743961352657	0.7681159420289855	0.17777777777777778
179	0.3901449275362319	0.16583932437599594	0.178743961352657	0.7536231884057971	0.17777777777777778
180	0.3955072463768116	0.17581177015372534	0.178743961352657	0.7681159420289855	0.17777777777777778
181	0.4001449275362319	0.16519769213295835	0.178743961352657	0.7681159420289855	0.17777777777777778
182	0.40173913043478265	0.1560778581026579	0.178743961352657	0.7681159420289855	0.17777777777777778
183	0.3608212560386474	0.1566196613236862	0.178743961352657	0.7681159420289855	0.17777777777777778
184	0.39825495415557527	0.16986350110564935	0.178743961352657	0.7681159420289855	0.17777777777777778
185	0.40028985507246384	0.17805982142808446	0.178743961352657	0.8067632850241546	0.17777777777777778
186	0.40999365637046803	0.18036164746471084	0.1642512077294686	0.7681159420289855	0.15555555555555556
187	0.4071980676328504	0.17230509351708442	0.1642512077294686	0.782608695652174	0.15555555555555556
188	0.4369565217391305	0.17416832444983382	0.1642512077294686	0.7729468599033816	0.15555555555555556
189	0.4148673962338559	0.18004919959108204	0.1642512077294686	0.7681159420289855	0.15555555555555556
190	0.3660869565217391	0.17066010388733072	0.1642512077294686	0.7681159420289855	0.15555555555555556
191	0.3682608695652174	0.15618568176084158	0.1642512077294686	0.7294685990338164	0.15555555555555556
192	0.3896618357487923	0.18011644372644178	0.1642512077294686	0.7681159420289855	0.15555555555555556
193	0.3946376811594202	0.15979416706106772	0.1642512077294686	0.7342995169082126	0.15555555555555556
194	0.425072463768116	0.17035476201603197	0.1642512077294686	0.7681159420289855	0.15555555555555556
195	0.41672766310447473	0.18026874640004345	0.1642512077294686	0.7681159420289855	0.15555555555555556
196	0.3966183574879228	0.16534235464001715	0.1642512077294686	0.7681159420289855	0.15555555555555556
197	0.37309178743961363	0.14573663841056106	0.1642512077294686	0.7681159420289855	0.15555555555555556
198	0.39874396135265705	0.15779499419427084	0.1642512077294686	0.7681159420289855	0.15555555555555556
199	0.41632850241545893	0.166954704543698	0.1642512077294686	0.7681159420289855	0.15555555555555556
200	0.3722705314009662	0.16974586080828705	0.1642512077294686	0.7681159420289855	0.15555555555555556
