gen	avg	std	min	max	fitness_test
0	0.4875845410628019	0.08991026044026991	0.23671497584541062	0.748792270531401	
1	0.44300822561692127	0.13630096832061386	0.23671497584541062	0.7632850241545893	0.23333333333333334
2	0.3572551073860659	0.1349012351744032	0.23671497584541062	0.748792270531401	0.23333333333333334
3	0.38065436978480455	0.17805741080791274	0.23671497584541062	0.7632850241545893	0.23333333333333334
4	0.3910973084886128	0.19188004730519112	0.23671497584541062	0.7342995169082126	0.23333333333333334
5	0.3949785670545009	0.209903265821864	0.23671497584541062	0.7632850241545893	0.23333333333333334
6	0.37354746050398224	0.19061266405504973	0.23671497584541062	0.7342995169082126	0.23333333333333334
7	0.34036568213783397	0.1785013376090744	0.23671497584541062	0.7632850241545893	0.23333333333333334
8	0.361559696342305	0.1916822147977473	0.23671497584541062	0.7632850241545893	0.23333333333333334
9	0.35455268146517455	0.1954339364773207	0.23671497584541062	0.7632850241545893	0.23333333333333334
10	0.36466901684292985	0.20013040180048114	0.23671497584541062	0.7632850241545893	0.23333333333333334
11	0.3389476432954693	0.18404675957667085	0.23671497584541062	0.7632850241545893	0.23333333333333334
12	0.3948177426438296	0.21486774425667104	0.23671497584541062	0.7632850241545893	0.23333333333333334
13	0.352029612899178	0.19563780634163216	0.23671497584541062	0.7632850241545893	0.23333333333333334
14	0.3748916140220488	0.19832779942731116	0.23671497584541062	0.7632850241545893	0.23333333333333334
15	0.3466819221967963	0.17685776536696313	0.23671497584541062	0.7632850241545893	0.23333333333333334
16	0.376458112407211	0.19610482049828812	0.23671497584541062	0.7632850241545893	0.23333333333333334
17	0.4021256038647343	0.19846367067128026	0.23671497584541062	0.7632850241545893	0.23333333333333334
18	0.3705045625335481	0.19708434378311712	0.23671497584541062	0.7632850241545893	0.23333333333333334
19	0.3599723947550034	0.17617337751760803	0.23671497584541062	0.7632850241545893	0.23333333333333334
20	0.37204508856682766	0.19563804777271604	0.23671497584541062	0.7632850241545893	0.23333333333333334
21	0.33723777380716036	0.16985210451470237	0.23671497584541062	0.7632850241545893	0.23333333333333334
22	0.3714285714285714	0.19947077079919545	0.23671497584541062	0.7632850241545893	0.23333333333333334
23	0.3513267520828957	0.1777408724809251	0.23671497584541062	0.7632850241545893	0.23333333333333334
24	0.33797101449275363	0.1776577344479928	0.23671497584541062	0.7632850241545893	0.23333333333333334
25	0.3800757279018148	0.20974212725155406	0.23671497584541062	0.7632850241545893	0.23333333333333334
26	0.33771929824561403	0.18069722823937945	0.23671497584541062	0.7632850241545893	0.23333333333333334
27	0.3570908609622129	0.1751690931210118	0.23671497584541062	0.7632850241545893	0.23333333333333334
28	0.35213474343909124	0.18634493029124544	0.23671497584541062	0.7632850241545893	0.23333333333333334
29	0.3483555026139898	0.17185965938025813	0.23671497584541062	0.7632850241545893	0.23333333333333334
30	0.32526141992294993	0.16835587846122516	0.23671497584541062	0.7632850241545893	0.23333333333333334
31	0.3542673107890499	0.17647856221607747	0.23671497584541062	0.7632850241545893	0.23333333333333334
32	0.3522127824976401	0.18828492442024944	0.22705314009661837	0.7632850241545893	0.2111111111111111
33	0.35242418951166987	0.18212771681276882	0.22705314009661837	0.7632850241545893	0.2111111111111111
34	0.3590385877020338	0.18648493622394038	0.22705314009661837	0.7729468599033816	0.2111111111111111
35	0.34974521871484343	0.16250918414382856	0.22705314009661837	0.7632850241545893	0.2111111111111111
36	0.4132681721154926	0.19269902861443533	0.22705314009661837	0.7729468599033816	0.2111111111111111
37	0.3522683102892998	0.1719199256671588	0.22705314009661837	0.7729468599033816	0.2111111111111111
38	0.366301083692388	0.17114249867092557	0.2222222222222222	0.7729468599033816	0.2222222222222222
39	0.4115125535823637	0.17775704965962796	0.2222222222222222	0.7632850241545893	0.2222222222222222
40	0.41144287294103954	0.19452573281968952	0.21739130434782608	0.7777777777777778	0.23333333333333334
41	0.40071522680218324	0.1842076133150786	0.21739130434782608	0.7632850241545893	0.23333333333333334
42	0.4107444269832955	0.17701858310927085	0.21739130434782608	0.7632850241545893	0.23333333333333334
43	0.4203569511540526	0.18044678774722445	0.21739130434782608	0.782608695652174	0.23333333333333334
44	0.39035177247057223	0.16480185729397204	0.21739130434782608	0.7729468599033816	0.23333333333333334
45	0.4417311891999206	0.18590929464647737	0.21739130434782608	0.7729468599033816	0.23333333333333334
46	0.3774231027945943	0.152723263834113	0.21739130434782608	0.7632850241545893	0.23333333333333334
47	0.38312894834633965	0.1767294483191637	0.2028985507246377	0.7729468599033816	0.24444444444444444
48	0.4121008601390362	0.1675411423421808	0.19806763285024154	0.7632850241545893	0.2111111111111111
49	0.41847041847041844	0.1612116744710215	0.19806763285024154	0.7632850241545893	0.2111111111111111
50	0.4424986580783683	0.17317464863041104	0.18357487922705315	0.7632850241545893	0.2111111111111111
51	0.3913670870192609	0.1750949610171199	0.18357487922705315	0.7632850241545893	0.2111111111111111
52	0.39580588493631963	0.16776859042136968	0.18357487922705315	0.7874396135265701	0.2111111111111111
53	0.4263755568103394	0.14335766981847448	0.18357487922705315	0.7391304347826086	0.2111111111111111
54	0.35483091787439613	0.1378440006578147	0.18357487922705315	0.7632850241545893	0.2111111111111111
55	0.393225074209883	0.16854319685605917	0.18357487922705315	0.7632850241545893	0.2111111111111111
56	0.38992408557625946	0.15071927621915748	0.15942028985507245	0.7053140096618358	0.15555555555555556
57	0.4091966362497763	0.15930086279318917	0.15942028985507245	0.8164251207729468	0.15555555555555556
58	0.4127682993946065	0.16951355679420893	0.15942028985507245	0.7632850241545893	0.15555555555555556
59	0.44176060118089094	0.16118797104990626	0.15942028985507245	0.782608695652174	0.15555555555555556
60	0.44792034876870496	0.1781814452198925	0.15942028985507245	0.7729468599033816	0.15555555555555556
61	0.3863636363636363	0.16572675668342537	0.15942028985507245	0.7632850241545893	0.15555555555555556
62	0.39888010540184465	0.15692845589167803	0.15942028985507245	0.7632850241545893	0.15555555555555556
63	0.4163816967920534	0.15943571186706448	0.15942028985507245	0.7874396135265701	0.15555555555555556
64	0.3877475181823008	0.17667063285444587	0.15942028985507245	0.7681159420289855	0.15555555555555556
65	0.4167550371155886	0.1612310599807765	0.15942028985507245	0.7874396135265701	0.15555555555555556
66	0.402021211616414	0.15829215541281763	0.15942028985507245	0.7729468599033816	0.15555555555555556
67	0.4120249112391596	0.1797604718649743	0.15942028985507245	0.7729468599033816	0.15555555555555556
68	0.380740032913946	0.1661496699449841	0.15942028985507245	0.7729468599033816	0.15555555555555556
69	0.3896240285654273	0.17671210540484752	0.15942028985507245	0.8164251207729468	0.15555555555555556
70	0.3813616447590158	0.17686879386494597	0.15942028985507245	0.782608695652174	0.15555555555555556
71	0.37506709608158884	0.18252003906308437	0.15942028985507245	0.7632850241545893	0.15555555555555556
72	0.40615058324496284	0.17175715654296186	0.15942028985507245	0.7681159420289855	0.15555555555555556
73	0.3665304100086709	0.15847600661655384	0.15942028985507245	0.8019323671497585	0.15555555555555556
74	0.392733210859359	0.17581234845608137	0.15942028985507245	0.7729468599033816	0.15555555555555556
75	0.3891834570519619	0.16020760552657484	0.15942028985507245	0.7632850241545893	0.15555555555555556
76	0.37099121122169837	0.140113193498835	0.15942028985507245	0.7101449275362319	0.15555555555555556
77	0.43215840639351094	0.16428286592964725	0.15942028985507245	0.7922705314009661	0.15555555555555556
78	0.4040404040404039	0.1719441904825674	0.15942028985507245	0.7681159420289855	0.15555555555555556
79	0.4039625756741883	0.18310164359157413	0.15942028985507245	0.7632850241545893	0.15555555555555556
80	0.41105743424584	0.17516642112504544	0.15942028985507245	0.7777777777777778	0.15555555555555556
81	0.3851606805293005	0.16412776793550132	0.15942028985507245	0.7632850241545893	0.15555555555555556
82	0.3777269260106788	0.1667085510802444	0.15942028985507245	0.7729468599033816	0.15555555555555556
83	0.37243535095197505	0.15168778679641426	0.15942028985507245	0.8067632850241546	0.15555555555555556
84	0.397872224936221	0.17727788678571355	0.15942028985507245	0.7729468599033816	0.15555555555555556
85	0.39794685990338163	0.14519173784484765	0.15942028985507245	0.748792270531401	0.15555555555555556
86	0.391304347826087	0.144174101678579	0.15942028985507245	0.7439613526570048	0.15555555555555556
87	0.41811594202898544	0.17770605437238535	0.15942028985507245	0.7729468599033816	0.15555555555555556
88	0.3933827659813504	0.18107220414538858	0.15942028985507245	0.8164251207729468	0.15555555555555556
89	0.40954241980133516	0.1525794004837234	0.15942028985507245	0.7632850241545893	0.15555555555555556
90	0.3912475134981529	0.186282206772989	0.15942028985507245	0.8164251207729468	0.15555555555555556
91	0.41662685140946015	0.182281342242607	0.15942028985507245	0.8260869565217391	0.15555555555555556
92	0.4057415736576155	0.1680062137044016	0.15942028985507245	0.7729468599033816	0.15555555555555556
93	0.3998863313441318	0.16497571263724367	0.15942028985507245	0.7632850241545893	0.15555555555555556
94	0.39314469749252356	0.16506433589878064	0.15942028985507245	0.7632850241545893	0.15555555555555556
95	0.39187945709684835	0.16145573869348367	0.15942028985507245	0.7536231884057971	0.15555555555555556
96	0.379254193128155	0.15615744434014264	0.15942028985507245	0.7632850241545893	0.15555555555555556
97	0.3737849950526745	0.17721501582101926	0.15942028985507245	0.7632850241545893	0.15555555555555556
98	0.41896631592879363	0.18900681169994715	0.15942028985507245	0.7729468599033816	0.15555555555555556
99	0.36527777777777776	0.1714184578806011	0.15942028985507245	0.821256038647343	0.15555555555555556
100	0.38026224982746726	0.14992119845968174	0.15942028985507245	0.7584541062801933	0.15555555555555556
101	0.394300739925396	0.1602682241181091	0.15942028985507245	0.7632850241545893	0.15555555555555556
102	0.4310665180230397	0.17613694856192327	0.15942028985507245	0.7632850241545893	0.15555555555555556
103	0.41378421900161033	0.163408834199922	0.15942028985507245	0.7729468599033816	0.15555555555555556
104	0.40464426877470355	0.17060763964291825	0.15942028985507245	0.7729468599033816	0.15555555555555556
105	0.40048905588358086	0.17030816714246924	0.15942028985507245	0.7632850241545893	0.15555555555555556
106	0.36327378946185823	0.17869965438198906	0.15942028985507245	0.7729468599033816	0.15555555555555556
107	0.3873680443728753	0.16533888011303605	0.15942028985507245	0.7922705314009661	0.15555555555555556
108	0.3934841522328266	0.16549950942081765	0.15942028985507245	0.7632850241545893	0.15555555555555556
